District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
CHAMARAJANAGAR,2012,Kharif,8540,1517,22.69622871,7.674418539,54.22230033,26.28458892,24.554509,4.58855853,11.16314631,0,urad
CHIKMAGALUR,2012,Kharif,258,29,27.51948178,7.047364513,55.33238417,21.36276138,24.13246598,4.924115081,10.59596141,0,urad
CHITRADURGA,2012,Kharif,5,2,20.89242226,7.02967723,57.21482411,21.98663949,20.77035809,6.944670181,11.63451135,0,urad
DAVANGERE,2012,Kharif,30,14,23.17338567,7.430490422,60.76965027,25.11828549,18.99280083,4.189087181,10.39663379,0,urad
DHARWAD,2012,Kharif,483,125,20.62067346,6.787731665,70.90838979,23.94935357,21.11393753,3.310146043,10.31567769,0,urad
GADAG,2012,Kharif,3,1,27.61384544,6.73544147,51.75988702,26.1115592,18.81729897,6.03904128,8.491373464,0,urad
GULBARGA,2012,Kharif,31178,16646,15.42160505,7.129867953,62.94351018,23.06817173,21.11335485,4.412723055,9.243956282,0,urad
HASSAN,2012,Kharif,2909,144,19.58342378,7.630407255,65.17244288,21.54031746,19.40748128,6.534017997,8.457225827,0,urad
HAVERI,2012,Kharif,54,7,25.92629017,6.757689905,71.83918222,25.41750344,24.12700948,3.855499269,10.82215735,0,urad
MANDYA,2012,Kharif,177,85,17.72320793,7.61287292,60.85226926,22.5527998,24.33702158,3.315192124,9.744237354,0,urad
MYSORE,2012,Kharif,12067,1559,23.31672426,7.147987429,70.03008207,21.29188785,18.13804802,3.710109023,10.45401503,0,urad
RAMANAGARA,2012,Kharif,24,12,26.37768261,6.985725971,62.46403239,26.61167302,23.76202938,4.38590261,8.350615715,0,urad
SHIMOGA,2012,Kharif,5,2,17.34686578,7.348136169,51.64150655,23.96957867,18.89035972,4.858347725,11.57283402,0,urad
TUMKUR,2012,Kharif,166,3,16.33371563,7.540250824,54.23909704,26.14379142,18.58429353,4.366605692,10.07762941,0,urad
YADGIR,2012,Kharif,1250,473,18.9038966,6.849844941,74.26311972,23.70369564,19.47134362,5.87523801,8.96316802,0,urad
BAGALKOT,2012,Rabi,20920,18662,24.80341644,6.266961444,43.5312945,21.76872912,22.08539541,52.32757961,20.39555523,13.59949333,wheat
BELGAUM,2012,Rabi,47291,42590,22.02330715,6.466648363,39.74487176,20.67724478,21.61177711,53.803608,27.41531961,12.07243507,wheat
BELLARY,2012,Rabi,576,401,21.54946911,6.022930551,60.23726941,18.62392796,21.6567878,53.45402264,24.53830941,11.82353791,wheat
BIDAR,2012,Rabi,6878,9422,24.73721439,6.471505321,73.29178115,21.76515339,20.16436526,51.75307719,23.05523636,10.91209736,wheat
BIJAPUR,2012,Rabi,52074,44375,24.05365934,6.605826153,56.74071465,18.32916271,23.94987384,46.26752501,25.91356865,13.56258986,wheat
CHITRADURGA,2012,Rabi,185,163,21.76543218,6.231397309,35.71658789,20.9020259,20.18101437,48.92085487,24.48983011,12.57655769,wheat
DAVANGERE,2012,Rabi,334,518,22.04023692,6.067463068,40.75563518,18.39488309,20.53101752,50.91510944,29.22178955,13.62555881,wheat
DHARWAD,2012,Rabi,42901,20989,25.61395284,6.485542157,38.98876178,18.8436231,23.07546312,45.09472062,23.58820395,11.47745201,wheat
GADAG,2012,Rabi,31619,20516,24.2543009,6.718989958,32.34528961,19.77248291,20.23424044,49.2695668,24.41196872,10.44807372,wheat
GULBARGA,2012,Rabi,11271,14787,23.22952316,6.184846052,45.64550598,19.14526167,22.76402516,54.42261075,28.68424608,11.26822317,wheat
HAVERI,2012,Rabi,1255,458,24.5871586,6.282668003,73.7121727,18.33945936,23.12383754,45.61520675,25.95095811,10.17772854,wheat
KOPPAL,2012,Rabi,6540,3945,24.09156375,6.518067457,46.0947347,18.87534559,23.11030574,54.40259169,26.8985877,11.72754153,wheat
RAICHUR,2012,Rabi,2332,1172,23.17473099,6.355566586,69.99722786,20.48468297,21.43697941,47.29992125,22.26143181,11.38129689,wheat
YADGIR,2012,Rabi,1098,873,23.53791329,6.767451641,48.22481083,18.60144486,20.28654565,45.68978973,21.34641823,12.26850051,wheat
BAGALKOT,2013,Kharif,4074,2129,31.78291829,6.620627313,63.14920471,25.22028139,37.21688016,17.70153545,6.556778384,11.91481154,arhar/tur
BANGALORE RURAL,2013,Kharif,1274,815,34.75377131,6.53116385,61.27502963,32.99445292,35.14520494,16.30519512,6.535513036,10.95890167,arhar/tur
BELGAUM,2013,Kharif,3834,1650,33.95891968,7.099979104,61.20689354,26.82072342,39.24808,15.49153681,7.14725294,12.91907435,arhar/tur
BELLARY,2013,Kharif,3325,1614,33.10785955,6.810518005,60.24552581,26.67994481,39.4224785,14.78636841,5.389781592,13.23419363,arhar/tur
BENGALURU URBAN,2013,Kharif,1011,929,32.08291886,6.947095411,62.62491954,29.86621967,39.22391359,15.44275988,5.205646749,11.72903991,arhar/tur
BIDAR,2013,Kharif,73270,59305,34.58168904,7.052975169,64.35419589,29.47813785,37.49992765,16.38107622,7.86166011,10.01491912,arhar/tur
BIJAPUR,2013,Kharif,180625,170564,34.33300234,7.007738803,64.59073024,28.2546125,38.3729262,15.99847794,6.393306196,12.63055369,arhar/tur
CHAMARAJANAGAR,2013,Kharif,1124,366,30.23765975,6.781765957,61.58883067,30.95259891,38.93794786,17.1415142,7.038245218,11.70421466,arhar/tur
CHIKBALLAPUR,2013,Kharif,4989,4033,31.41174774,7.376058321,62.49057113,27.75088673,36.78935441,16.59048586,6.37448105,12.6909044,arhar/tur
CHIKMAGALUR,2013,Kharif,469,431,34.98407451,7.485925387,64.63176557,30.91733687,36.71359012,14.87875387,7.866654833,12.45258424,arhar/tur
CHITRADURGA,2013,Kharif,8957,7250,30.67360135,7.235691146,62.84384456,29.49871164,35.19427334,14.64242258,4.79038241,10.16746172,arhar/tur
DAVANGERE,2013,Kharif,8145,6152,30.45032728,7.455317103,62.38042799,28.18297373,36.4869989,14.17831685,5.001899428,13.04542663,arhar/tur
DHARWAD,2013,Kharif,2694,1996,34.94908245,6.797288325,62.8649001,27.84427691,39.73184954,17.71430486,5.79546936,13.54114943,arhar/tur
GADAG,2013,Kharif,1808,670,31.86581628,7.15066472,64.16936433,27.52798874,39.268961,14.78179272,4.101920277,13.8617533,arhar/tur
GULBARGA,2013,Kharif,369537,394592,34.71739332,7.155119047,62.20848251,26.98309677,36.45620499,17.1089816,6.063480042,13.42436911,arhar/tur
HASSAN,2013,Kharif,2015,869,34.34022699,6.940176842,64.60196767,32.21554995,37.44708758,17.03615862,6.235021024,13.23211115,arhar/tur
HAVERI,2013,Kharif,1673,1162,31.65248561,6.971640122,61.91340873,30.00166357,36.69970457,17.55415998,6.052788779,10.45403712,arhar/tur
KOLAR,2013,Kharif,2506,1895,33.19016741,7.243714169,64.95797621,28.58059528,39.98242542,15.86636126,7.293306909,10.79121681,arhar/tur
KOPPAL,2013,Kharif,10186,4809,30.77753544,6.673624665,64.17651204,30.98187896,35.21533463,16.6605678,4.392899796,13.70269508,arhar/tur
MANDYA,2013,Kharif,1234,359,34.99125654,7.063099664,63.06158928,25.6631062,39.66701908,14.46581348,7.586663364,10.30815415,arhar/tur
MYSORE,2013,Kharif,3763,2291,31.12115185,7.301345963,60.01666751,32.59785744,39.0280605,16.88785425,7.680300967,11.08383144,arhar/tur
RAICHUR,2013,Kharif,38322,16965,34.34212231,7.021310683,60.38367228,29.73859031,38.36355158,16.88739743,5.312707355,10.43860806,arhar/tur
RAMANAGARA,2013,Kharif,5030,4654,32.18748325,6.500634831,62.36816842,26.53037431,38.88198115,15.69631647,5.218635809,13.50432384,arhar/tur
SHIMOGA,2013,Kharif,252,231,30.36163548,7.378067311,61.80507666,27.198508,35.27233791,14.99036285,4.232057324,11.7915994,arhar/tur
TUMKUR,2013,Kharif,10966,4240,31.68084357,7.245498843,60.30007852,32.11978979,36.33206391,17.30927643,5.805380619,10.19894427,arhar/tur
UTTAR KANNAD,2013,Kharif,7,6,31.42963085,7.360102339,64.1816471,28.14546412,39.64101829,15.1463398,4.218986938,13.79145072,arhar/tur
YADGIR,2013,Kharif,82658,66589,31.22014698,7.359714356,63.82010845,30.80722192,37.63058239,16.34886249,4.630696937,10.41953196,arhar/tur
BAGALKOT,2013,Kharif,26519,24211,15.00695356,5.935997852,51.70465437,30.8079577,20.03102593,39.37665213,29.86210943,0,bajra
BELGAUM,2013,Kharif,12444,8204,19.5188765,5.992726736,53.90249102,30.92134531,20.26449124,39.57897611,27.00386278,0,bajra
BELLARY,2013,Kharif,17017,17201,16.34924579,6.114576647,47.4463786,30.23602984,24.10486647,39.84496603,31.23886939,0,bajra
BENGALURU URBAN,2013,Kharif,7,8,16.44743809,6.160859575,41.47752375,31.52203664,23.5359027,39.45608247,31.00128478,0,bajra
BIDAR,2013,Kharif,2939,3356,18.68937307,6.498933046,41.85439519,31.13420034,22.8998274,42.71298134,29.29754452,0,bajra
BIJAPUR,2013,Kharif,69832,75694,17.00050876,6.001839145,48.19219849,30.96716424,24.25080762,42.33518965,27.37159548,0,bajra
CHAMARAJANAGAR,2013,Kharif,915,1409,15.42080359,6.368526057,46.39862269,31.3995634,24.07786646,38.12735095,31.7991383,0,bajra
CHIKBALLAPUR,2013,Kharif,2,2,19.4396644,6.388538848,50.04321451,31.57370451,24.20764685,38.33461883,29.790421,0,bajra
CHIKMAGALUR,2013,Kharif,1,1,17.70315553,6.48699099,47.36949436,31.71545046,20.67391201,39.52573517,30.11003574,0,bajra
CHITRADURGA,2013,Kharif,2049,1110,15.39789472,6.179090329,46.52261038,30.80562819,24.84124663,39.85200433,30.13133563,0,bajra
DAVANGERE,2013,Kharif,653,659,17.48440651,6.411633839,47.01815719,31.96287688,23.05836799,37.5812793,30.00373253,0,bajra
DHARWAD,2013,Kharif,8,9,19.37889386,5.92700682,44.7733604,30.68887592,22.6001415,39.04398732,32.86481848,0,bajra
GADAG,2013,Kharif,2771,2169,15.7705205,5.999273623,41.85687942,30.94664898,24.07077993,40.65180971,31.19050933,0,bajra
GULBARGA,2013,Kharif,14897,19870,15.11831886,6.327572623,49.43358882,30.04019826,21.36209138,40.36210896,30.05872181,0,bajra
HASSAN,2013,Kharif,43,51,17.49952904,6.400084275,58.4660621,31.63946344,20.55931334,40.331678,32.73262618,0,bajra
KOPPAL,2013,Kharif,59563,99363,15.56559259,6.342898147,55.80908137,30.63528251,23.91401924,37.98524203,28.61041783,0,bajra
MYSORE,2013,Kharif,4,5,18.28975452,6.078459509,54.66170057,31.42959656,21.37828315,37.52820802,28.86291996,0,bajra
RAICHUR,2013,Kharif,50996,56876,18.85338851,6.255867069,49.21720735,30.77624288,22.11934682,40.4771928,29.11980721,0,bajra
RAMANAGARA,2013,Kharif,68,80,16.10320188,6.085945417,55.24136848,31.61718727,22.651675,40.11017982,28.79032584,0,bajra
SHIMOGA,2013,Kharif,4,5,15.43547545,6.232744269,51.31529778,30.8304443,24.63181532,39.72459984,30.76869931,0,bajra
TUMKUR,2013,Kharif,92,109,18.89728982,6.352466877,40.00327648,30.37496972,22.63440217,37.95108273,30.43079154,0,bajra
YADGIR,2013,Kharif,19647,20531,17.17147419,5.863067729,50.70608098,31.6700492,23.62911372,40.17841284,31.37275981,0,bajra
BAGALKOT,2013,Whole Year,94,27,23.97416209,9.679359047,8.589901061,23.68799009,18.74455871,41.5922676,0,0,coriander
BANGALORE RURAL,2013,Whole Year,40,12,26.93338798,9.722626526,9.045062864,26.03681419,18.14195116,40.25474293,0,0,coriander
BELGAUM,2013,Whole Year,348,108,17.19337745,8.26669136,8.705759856,22.16755302,15.13582014,41.52138238,0,0,coriander
BELLARY,2013,Whole Year,838,260,15.49847603,9.017147467,8.514717412,22.32844041,16.37824978,42.19417942,0,0,coriander
BENGALURU URBAN,2013,Whole Year,9,3,25.44012902,8.673763886,9.876949588,23.74972819,24.23354276,38.71232764,0,0,coriander
BIDAR,2013,Whole Year,55,17,21.40846084,8.654468952,9.846643792,23.2829113,22.41912196,38.56446083,0,0,coriander
BIJAPUR,2013,Whole Year,58,18,21.2326128,9.690013074,9.532241999,22.21669948,24.14195288,40.3254987,0,0,coriander
CHAMARAJANAGAR,2013,Whole Year,516,160,17.51993281,8.537895385,9.384103222,22.80297861,21.27362155,42.07584585,0,0,coriander
CHIKMAGALUR,2013,Whole Year,326,103,19.91786114,8.423017423,7.588676305,25.4494191,18.89383699,37.38524674,0,0,coriander
CHITRADURGA,2013,Whole Year,78,24,20.33137205,8.987723647,8.872376435,27.54292601,22.47849535,40.12390648,0,0,coriander
DAVANGERE,2013,Whole Year,4,1,27.45423862,8.610040308,9.877960439,26.08537626,16.0693222,41.55975027,0,0,coriander
DHARWAD,2013,Whole Year,144,45,24.93027046,8.606381292,9.057643899,23.52731477,21.16687814,37.2925752,0,0,coriander
GADAG,2013,Whole Year,20,6,20.51223959,8.968337802,9.969408651,26.19198032,20.06491093,40.13312064,0,0,coriander
GULBARGA,2013,Whole Year,21,7,16.63894305,9.758014848,9.607374409,27.10102187,17.26986323,42.40921132,0,0,coriander
HASSAN,2013,Whole Year,8,2,22.62567987,8.455189079,9.20362379,27.19062612,20.29960624,39.42867778,0,0,coriander
HAVERI,2013,Whole Year,31,10,20.64041471,9.497847702,8.545620619,26.26328318,24.98513655,39.00277455,0,0,coriander
KOLAR,2013,Whole Year,5,2,25.98636611,8.806913455,9.642415819,23.34663643,23.17109957,40.07677842,0,0,coriander
MANDYA,2013,Whole Year,2,1,23.29392139,9.789432906,9.286236051,26.03152241,22.81888424,42.37240338,0,0,coriander
MYSORE,2013,Whole Year,51,16,26.02727356,8.581641508,9.808558985,22.01180802,21.51428674,42.95491467,0,0,coriander
BAGALKOT,2013,Kharif,606,1795,22.87006734,7.929234261,59.99190354,31.60766578,22.14118331,32.96125544,11.11271806,0,cotton(lint)
BANGALORE RURAL,2013,Kharif,2,6,34.27037431,7.844322763,68.14761602,30.86032903,20.00899126,29.70628865,13.76192035,0,cotton(lint)
BELGAUM,2013,Kharif,29844,83384,17.69668136,7.364310469,59.685386,32.3335871,24.7508317,29.59307672,11.44170115,0,cotton(lint)
BELLARY,2013,Kharif,72108,184949,15.67510706,7.412679266,93.05535021,29.97999243,23.21096674,30.12226759,10.76538013,0,cotton(lint)
BIDAR,2013,Kharif,319,945,30.57567871,6.533353325,90.3485697,34.95188105,23.5598373,31.81946463,10.65102358,0,cotton(lint)
BIJAPUR,2013,Kharif,9881,23301,27.32478546,6.824271412,96.21969531,26.41666476,19.19338108,31.46225832,12.97327254,0,cotton(lint)
CHAMARAJANAGAR,2013,Kharif,10166,30108,31.68020706,7.168338308,86.43771689,28.77977342,15.77729972,30.07441259,11.30217051,0,cotton(lint)
CHIKBALLAPUR,2013,Kharif,160,474,16.20369338,6.895367408,58.53633192,28.63666921,21.02298446,30.1080643,11.54059436,0,cotton(lint)
CHIKMAGALUR,2013,Kharif,1299,1386,19.48058809,7.944806727,58.0236958,30.8546791,24.72741979,29.41644037,12.48494842,0,cotton(lint)
CHITRADURGA,2013,Kharif,20250,34287,29.6181638,7.155240624,98.71428172,31.18103988,22.58166698,32.98436152,12.25597048,0,cotton(lint)
DAVANGERE,2013,Kharif,19895,25348,23.17282275,6.792664284,95.08502156,29.41307331,15.97834287,28.7675237,13.31826282,0,cotton(lint)
DHARWAD,2013,Kharif,60529,79824,28.6839543,6.211617489,55.74565683,34.73605441,20.64035928,30.81280709,12.38466891,0,cotton(lint)
GADAG,2013,Kharif,25670,100411,29.32857368,6.139377474,99.49977636,32.87679657,23.34198436,31.15901303,11.56843956,0,cotton(lint)
GULBARGA,2013,Kharif,47273,269445,33.64818274,6.35573248,68.45363547,32.11003929,19.635859,29.70494387,11.1824786,0,cotton(lint)
HASSAN,2013,Kharif,281,832,19.75301059,6.170675595,76.04808791,30.56863278,23.59834831,29.1236465,11.53403264,0,cotton(lint)
HAVERI,2013,Kharif,96977,192919,20.22031622,6.547575063,58.26796771,33.5722602,20.44083663,30.46084901,13.1436547,0,cotton(lint)
KOPPAL,2013,Kharif,4447,12077,34.3664505,7.904938435,75.77654775,30.46310403,19.09278578,27.61912816,13.00222006,0,cotton(lint)
MANDYA,2013,Kharif,4,12,18.27055584,7.578286954,79.13492271,31.21246757,15.20503098,32.49012807,12.57172563,0,cotton(lint)
MYSORE,2013,Kharif,46165,136724,22.01159536,6.17272305,67.89339522,25.97193253,23.80245157,29.12648127,10.58483313,0,cotton(lint)
RAICHUR,2013,Kharif,55755,165126,28.2523915,6.651948004,74.34326539,30.45343321,23.67123741,28.75868904,11.60507394,0,cotton(lint)
SHIMOGA,2013,Kharif,738,1905,31.89547496,7.214446748,62.38914634,27.59725221,18.78053462,27.57485971,12.31606797,0,cotton(lint)
TUMKUR,2013,Kharif,753,1675,30.91851342,6.115288702,80.37346299,30.45113151,16.76259722,32.63569867,12.63796399,0,cotton(lint)
UTTAR KANNAD,2013,Kharif,1351,2763,34.58330778,6.227640625,64.58963926,27.06153093,22.93178538,31.66986259,10.11375364,0,cotton(lint)
YADGIR,2013,Kharif,80504,381928,25.03316194,7.72219003,92.00161359,26.53145616,18.87418812,29.20626337,10.18151228,0,cotton(lint)
BAGALKOT,2013,Kharif,555,207,23.53949641,6.210738145,77.88217152,24.58975371,30.41407035,20.5279859,5.548162975,0,cowpea(lobia)
BANGALORE RURAL,2013,Kharif,920,404,23.9665687,5.639455952,99.52871124,26.54759117,31.3018624,20.18378438,8.859321112,0,cowpea(lobia)
BELGAUM,2013,Kharif,1715,365,34.66619521,5.971782728,87.14792752,23.67358508,32.3925821,20.8819594,8.60030464,0,cowpea(lobia)
BELLARY,2013,Kharif,226,84,23.36680197,5.638919315,95.14084216,26.36427866,32.68087844,22.61447955,9.861733695,0,cowpea(lobia)
BENGALURU URBAN,2013,Kharif,269,100,22.91226346,6.344482282,95.40672002,25.62339937,33.28295363,24.84189005,10.17683161,0,cowpea(lobia)
BIDAR,2013,Kharif,204,76,23.89897622,5.814966391,77.95006563,25.97756752,31.97710508,22.26971939,7.944862833,0,cowpea(lobia)
BIJAPUR,2013,Kharif,249,58,27.41882316,5.615184683,99.29610565,27.89028208,32.55822115,19.16711771,8.542571524,0,cowpea(lobia)
CHAMARAJANAGAR,2013,Kharif,2862,1063,28.15751732,5.686256859,81.89938623,25.75946273,33.90026183,20.18152925,6.721346387,0,cowpea(lobia)
CHIKBALLAPUR,2013,Kharif,1349,338,27.79274022,6.113821689,92.33056902,22.331669,33.8853524,19.09832286,6.288720354,0,cowpea(lobia)
CHIKMAGALUR,2013,Kharif,285,87,33.78001101,5.519365651,105.980306,23.2377534,32.56884638,23.77840034,5.060413316,0,cowpea(lobia)
CHITRADURGA,2013,Kharif,743,267,32.73120406,5.811717087,81.98733123,25.09876417,34.42544132,24.25679445,9.704201644,0,cowpea(lobia)
DAVANGERE,2013,Kharif,363,136,26.69954835,5.58874636,77.28907097,26.69619883,32.76700401,20.23931404,4.848153053,0,cowpea(lobia)
DHARWAD,2013,Kharif,752,480,22.00976629,5.763238054,101.9087218,22.75638342,31.89634022,24.21171505,6.792839726,0,cowpea(lobia)
GADAG,2013,Kharif,425,127,32.24141536,6.226472256,89.27299718,26.89697837,33.88046652,23.08702306,7.434497306,0,cowpea(lobia)
GULBARGA,2013,Kharif,327,107,33.31634665,5.76025798,84.31326476,27.72604,31.40218317,20.59421496,5.661117306,0,cowpea(lobia)
HASSAN,2013,Kharif,13954,1829,33.33955515,6.309337864,76.63986012,25.41056583,34.34563861,21.62621919,9.176009158,0,cowpea(lobia)
HAVERI,2013,Kharif,241,90,31.93123258,5.874695051,103.4871082,22.1295062,34.18708026,21.51655695,5.86980345,0,cowpea(lobia)
KODAGU,2013,Kharif,10,4,27.34533999,5.998728878,97.82456054,23.44128361,33.12075127,19.20500184,8.749521916,0,cowpea(lobia)
KOLAR,2013,Kharif,1255,941,22.30423819,5.942246099,80.24897394,26.83326521,33.04042665,20.8262135,9.172088852,0,cowpea(lobia)
KOPPAL,2013,Kharif,1044,494,28.73516017,6.198866228,101.7137768,26.64539904,33.99625339,23.60201176,8.851070781,0,cowpea(lobia)
MANDYA,2013,Kharif,5081,2824,23.78262385,6.308966172,79.2501176,27.36566676,32.35015623,21.46734854,9.048646198,0,cowpea(lobia)
MYSORE,2013,Kharif,25712,11578,23.4613244,5.501794625,80.99151584,27.97760867,34.53825012,19.50263802,7.100709609,0,cowpea(lobia)
RAICHUR,2013,Kharif,196,73,28.30771601,5.532348005,86.89910595,23.55997798,34.03452457,20.35809887,6.24830928,0,cowpea(lobia)
RAMANAGARA,2013,Kharif,1327,495,23.74979044,6.063552036,109.123977,27.73893341,30.06541383,21.16915038,9.000981973,0,cowpea(lobia)
SHIMOGA,2013,Kharif,34,13,30.49066536,5.547387964,80.40915037,24.78909877,33.27253795,20.94354807,6.068047376,0,cowpea(lobia)
TUMKUR,2013,Kharif,3558,1531,27.35570462,6.214319706,76.7589347,22.35123593,30.65082978,23.43717734,5.012655836,0,cowpea(lobia)
YADGIR,2013,Kharif,48,18,27.79657535,5.756159401,77.22086457,26.17172407,32.63260068,20.10874472,5.702866027,0,cowpea(lobia)
BAGALKOT,2013,Rabi,74086,58135,29.03756311,5.909168461,76.00362251,26.14180436,30.10677271,50.63182567,18.6632461,0,gram
BANGALORE RURAL,2013,Rabi,229,173,28.56039297,6.599241667,63.49736538,25.03603292,31.11436571,46.77602957,20.33474842,0,gram
BELGAUM,2013,Rabi,64072,31773,27.70001243,6.930721465,75.35860771,24.3860647,31.30665465,51.2077351,20.28998184,0,gram
BELLARY,2013,Rabi,53823,46223,29.68651683,6.401382941,65.79876635,27.77018961,31.31022018,50.46663587,18.20679744,0,gram
BENGALURU URBAN,2013,Rabi,2,2,25.17686693,6.284745252,79.9160933,26.27646426,30.07036725,48.43856357,20.94364083,0,gram
BIDAR,2013,Rabi,50943,39733,29.02294653,5.839182937,70.17232397,24.77476648,30.81043671,52.83269676,19.91473489,0,gram
BIJAPUR,2013,Rabi,154574,104701,25.52608487,6.882112658,82.41521489,25.15904982,31.70046357,53.00760193,18.55596339,0,gram
CHAMARAJANAGAR,2013,Rabi,3426,1911,24.07189334,6.545469863,79.80506165,27.31133622,31.21246597,49.53619612,20.02799495,0,gram
CHIKBALLAPUR,2013,Rabi,210,159,26.96895256,5.580648735,63.90679351,24.58927386,30.06911078,46.17659054,20.13278455,0,gram
CHIKMAGALUR,2013,Rabi,8275,6462,29.93605947,6.711079556,63.62115138,25.80877037,30.84871856,49.55305659,21.474207,0,gram
CHITRADURGA,2013,Rabi,23061,11545,26.0978727,6.020744667,82.67999211,25.97967458,31.89593045,47.65978553,20.01681951,0,gram
DAVANGERE,2013,Rabi,1783,490,28.35587023,5.897963538,69.54547544,24.74817065,30.60888054,48.12166777,19.18342691,0,gram
DHARWAD,2013,Rabi,53045,35275,26.43601931,5.572621448,74.41821579,24.62573721,30.45048527,50.97520215,20.33720959,0,gram
GADAG,2013,Rabi,84952,52781,29.52482036,5.543794804,62.02665448,24.94333385,30.68562355,51.49576833,19.07748212,0,gram
GULBARGA,2013,Rabi,172556,155732,26.94650924,6.915044743,65.80083385,26.87694196,31.02314457,47.58275865,18.72089095,0,gram
HASSAN,2013,Rabi,1883,1095,28.29689968,5.550545455,63.11765109,24.8447895,30.5982962,50.64149958,19.36338536,0,gram
HAVERI,2013,Rabi,1322,525,27.09469798,5.639575488,81.59973243,26.47238088,30.84567125,52.20490669,21.7941298,0,gram
KOLAR,2013,Rabi,14,11,26.37477947,5.888822867,61.07950258,27.46835508,31.38998288,48.34749953,21.26653201,0,gram
KOPPAL,2013,Rabi,56132,32528,29.66819152,6.768247277,67.61297095,26.95055154,31.1563663,47.52051944,18.40545435,0,gram
MANDYA,2013,Rabi,210,159,29.54080928,6.501076845,81.41487406,27.3521335,30.45118314,46.4917249,19.31256011,0,gram
MYSORE,2013,Rabi,786,421,27.82726364,6.916555823,88.91923559,26.37076035,30.58598851,51.09857329,20.60139516,0,gram
RAICHUR,2013,Rabi,127854,127170,28.87576869,5.927860537,79.77415665,27.90917672,31.8785396,46.9851398,20.21572079,0,gram
RAMANAGARA,2013,Rabi,35,27,26.03294684,6.935255012,75.15199711,25.66789166,30.3460992,46.69030173,19.51863701,0,gram
SHIMOGA,2013,Rabi,47,36,26.67334375,6.631870366,89.94598404,27.87188278,30.20529874,50.04426753,18.21677982,0,gram
TUMKUR,2013,Rabi,244,185,26.64140163,6.963585165,78.02482743,25.20176476,31.30232354,48.80627337,19.19267468,0,gram
UTTAR KANNAD,2013,Rabi,13,10,27.31755913,6.945055614,74.46181962,26.73564126,30.00822289,50.67504449,18.70490275,0,gram
YADGIR,2013,Rabi,12194,8711,26.93362487,6.360183863,82.04655052,26.7464968,31.72653555,51.7655259,18.42765376,0,gram
BAGALKOT,2013,Kharif,2082,1454,25.79602261,6.631433178,51.75467339,34.78613732,20.95759567,5.894890257,9.265705986,8.256694467,groundnut
BANGALORE RURAL,2013,Kharif,228,103,20.80951187,6.854894917,52.80215053,34.48974016,23.98480112,6.798827513,8.693244695,11.0696597,groundnut
BELGAUM,2013,Kharif,34262,34339,20.76654375,6.841206,60.08390977,25.21713348,23.57456512,5.493212854,7.104466259,10.54327044,groundnut
BELLARY,2013,Kharif,45709,56364,26.43332892,6.627158456,55.39589018,29.10147573,23.923461,6.185081605,6.486592707,11.67984313,groundnut
BENGALURU URBAN,2013,Kharif,48,41,20.14300018,6.859306867,70.62973551,32.28884426,18.13804807,5.445766934,7.061502024,11.92411233,groundnut
BIDAR,2013,Kharif,363,172,28.87067789,6.951665888,70.46301983,30.51289402,22.9937478,6.930393187,6.772468598,11.50796488,groundnut
BIJAPUR,2013,Kharif,17700,12763,21.8298351,6.666412517,66.39254673,28.79964487,24.6746768,6.346033167,7.423665982,11.50911756,groundnut
CHAMARAJANAGAR,2013,Kharif,15510,13821,20.90826946,6.650202633,73.78972994,31.28774822,22.65446937,6.30820353,8.554338792,8.980340009,groundnut
CHIKBALLAPUR,2013,Kharif,18722,16665,26.19034254,6.565817372,70.42233392,31.01548717,24.46438594,5.895959462,9.161804836,8.553412205,groundnut
CHIKMAGALUR,2013,Kharif,6127,4651,27.00041746,6.712590949,52.56010379,26.04748351,18.03257167,6.429887353,7.90453083,8.368142442,groundnut
CHITRADURGA,2013,Kharif,111650,79975,20.0791765,6.625290615,62.91643773,31.34476631,18.45962676,5.682359403,8.654708106,10.48757744,groundnut
DAVANGERE,2013,Kharif,12447,12794,27.45033115,6.75367617,50.81729587,32.87592792,24.81394348,6.268612551,6.610203884,9.803439013,groundnut
DHARWAD,2013,Kharif,36328,31958,20.22552022,6.735093635,62.69685436,31.57291984,22.16988866,5.841704912,9.887831272,10.20156941,groundnut
GADAG,2013,Kharif,37982,30959,20.00512736,6.674199396,69.40682949,32.74228033,23.69174422,5.273006895,8.469382248,11.3272408,groundnut
GULBARGA,2013,Kharif,1249,592,24.04351471,6.85180267,63.92089167,30.63812173,19.12355723,5.824794627,6.392739528,8.842255356,groundnut
HASSAN,2013,Kharif,980,828,20.86257478,6.750596017,57.61086587,31.56176104,19.89818979,5.032378565,6.390237522,9.590951085,groundnut
HAVERI,2013,Kharif,20418,29425,26.08837784,6.906110529,61.51107435,28.54158592,21.04152955,6.071399016,6.386502055,9.096049405,groundnut
KODAGU,2013,Kharif,7,6,24.29757592,6.907093685,53.86575453,26.8817176,24.73130761,6.356765533,7.992847634,10.86615009,groundnut
KOLAR,2013,Kharif,6733,6914,24.85305476,6.848796339,52.14437171,30.65202519,19.19667971,5.68074856,7.050118775,8.939621715,groundnut
KOPPAL,2013,Kharif,13048,11627,26.8666928,6.803660743,56.61485772,30.88659393,18.11837091,6.192227188,7.885774506,9.590639405,groundnut
